,ticker,cik,shares_outstanding2013,shares_outstanding2014,shares_outstanding2015,shares_outstanding2016,shares_outstanding2017,shares_outstanding2018,shares_outstanding2019,net_income2013,net_income2014,net_income2015,net_income2016,net_income2017,net_income2018,net_income2019,eps2013,eps2014,eps2015,eps2016,eps2017,eps2018,eps2019,cfo2013,cfo2014,cfo2015,cfo2016,cfo2017,cfo2018,cfo2019,debt_proceeds2013,debt_proceeds2014,debt_proceeds2015,debt_proceeds2016,debt_proceeds2017,debt_proceeds2018,debt_proceeds2019,debt_repayments2013,debt_repayments2014,debt_repayments2015,debt_repayments2016,debt_repayments2017,debt_repayments2018,debt_repayments2019,capex2013,capex2014,capex2015,capex2016,capex2017,capex2018,capex2019,ppe_purchase2013,ppe_purchase2014,ppe_purchase2015,ppe_purchase2016,ppe_purchase2017,ppe_purchase2018,ppe_purchase2019,ppe_sale2013,ppe_sale2014,ppe_sale2015,ppe_sale2016,ppe_sale2017,ppe_sale2018,ppe_sale2019,ppe2013,ppe2014,ppe2015,ppe2016,ppe2017,ppe2018,ppe2019,ppe_prev2013,ppe_prev2014,ppe_prev2015,ppe_prev2016,ppe_prev2017,ppe_prev2018,ppe_prev2019,revenue2013,revenue2014,revenue2015,revenue2016,revenue2017,revenue2018,revenue2019,operating_income2013,operating_income2014,operating_income2015,operating_income2016,operating_income2017,operating_income2018,operating_income2019,dep_amort2013,dep_amort2014,dep_amort2015,dep_amort2016,dep_amort2017,dep_amort2018,dep_amort2019,ebitda2013,ebitda2014,ebitda2015,ebitda2016,ebitda2017,ebitda2018,ebitda2019,shares_outstanding_coalesced2013,shares_outstanding_coalesced2014,shares_outstanding_coalesced2015,shares_outstanding_coalesced2016,shares_outstanding_coalesced2017,shares_outstanding_coalesced2018,shares_outstanding_coalesced2019,capex_coalesced2013,capex_coalesced2014,capex_coalesced2015,capex_coalesced2016,capex_coalesced2017,capex_coalesced2018,capex_coalesced2019,net_debt_proceeds2013,net_debt_proceeds2014,net_debt_proceeds2015,net_debt_proceeds2016,net_debt_proceeds2017,net_debt_proceeds2018,net_debt_proceeds2019,fcfe2013,fcfe2014,fcfe2015,fcfe2016,fcfe2017,fcfe2018,fcfe2019,fcfe_per_share2013,fcfe_per_share2014,fcfe_per_share2015,fcfe_per_share2016,fcfe_per_share2017,fcfe_per_share2018,fcfe_per_share2019,avg_price2013,avg_price2014,avg_price2015,avg_price2016,avg_price2017,avg_price2018,avg_price2019,current_price,revenue_last_value,revenue_last_year,revenue_first_value,revenue_first_year,revenue_years_avail,revenue_years_between,shares_outstanding_last_value,shares_outstanding_last_year,shares_outstanding_first_value,shares_outstanding_first_year,shares_outstanding_years_avail,shares_outstanding_years_between,fcfe_last_value,fcfe_last_year,fcfe_first_value,fcfe_first_year,fcfe_years_avail,fcfe_years_between,fcfe_per_share_last_value,fcfe_per_share_last_year,fcfe_per_share_first_value,fcfe_per_share_first_year,fcfe_per_share_years_avail,fcfe_per_share_years_between,fcfe_yield2013,fcfe_yield2014,fcfe_yield2015,fcfe_yield2016,fcfe_yield2017,fcfe_yield2018,fcfe_yield2019,avg_fcfe_yield,revenue_CAGR,fcfe_per_share_CAGR,estimated_fcfe_multiplier,estimated_fcfe_per_share_CAGR,estimated_fcfe_f1,estimated_fcfe_f2,estimated_fcfe_f3,estimated_fcfe_f4,estimated_fcfe_f5,estimated_fcfe_f6,estimated_fcfe_f7,estimated_fcfe_f8,estimated_fcfe_f9,estimated_fcfe_f10,estimated_sale_price,estimated_total_cfs,estimated_IRR
382,stx,1137789,,347000000.0,331000000.0,302000000.0,299000000.0,292000000.0,285000000.0,,1570000000.0,1742000000.0,248000000.0,772000000.0,1182000000.0,2012000000.0,,4.52,5.26,0.82,2.58,4.05,7.06,,2558000000.0,2647000000.0,1680000000.0,1916000000.0,2113000000.0,1761000000.0,,,,,,,,,,,,,,,,,,,,,,,559000000.0,747000000.0,587000000.0,434000000.0,366000000.0,602000000.0,,,,,,,,,2136000000.0,2278000000.0,2160000000.0,1875000000.0,1792000000.0,1869000000.0,,2269000000.0,2136000000.0,2278000000.0,2160000000.0,1875000000.0,1792000000.0,,,,,,11184000000.0,,,1776000000.0,2058000000.0,445000000.0,1054000000.0,1634000000.0,1487000000.0,,879000000.0,841000000.0,815000000.0,749000000.0,598000000.0,541000000.0,,2655000000.0,2899000000.0,1260000000.0,1803000000.0,2232000000.0,2028000000.0,,347000000.0,331000000.0,302000000.0,299000000.0,292000000.0,285000000.0,,559000000.0,747000000.0,587000000.0,434000000.0,366000000.0,602000000.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1999000000.0,1900000000.0,1093000000.0,1482000000.0,1747000000.0,1159000000.0,,5.760806916426513,5.740181268882174,3.6192052980132448,4.956521739130435,5.982876712328768,4.066666666666666,,,,,,,,,11184000000.0,2018,11184000000.0,2018,1,0,285000000.0,2019,347000000.0,2014,6,5,1159000000.0,2019,1999000000.0,2014,6,5,4.066666666666666,2019,5.760806916426513,2014,6,5,,,,,,,,0.0,0.0,-0.06728051107388489,inf,-0.050460383305413664,3.8614611078913175,3.666610300268174,3.481591739085064,3.3059092854178704,3.1390918357027577,2.9806920584423016,2.8302851946579017,2.687467918871826,2.5518572575645506,2.4230895622071422,inf,,
383,cbre,1138118,332519441.0,335106838.0,337223824.0,338839469.0,340783556.0,343122741.0,340522871.0,373914000.0,517293000.0,598996000.0,603071000.0,694978000.0,1063219000.0,1282357000.0,0.95,1.45,1.63,1.69,2.03,3.1,3.77,745108000.0,,,,,1131249000.0,1223380000.0,,,,,,,,,,,,,,,,,,,,,,156358000.0,171242000.0,139464000.0,191205000.0,178042000.0,227803000.0,293514000.0,,,,,,,,458596000.0,497926000.0,529823000.0,560756000.0,617739000.0,721692000.0,836206000.0,379176000.0,458596000.0,497926000.0,529823000.0,560756000.0,617739000.0,721692000.0,7184794000.0,9049918000.0,10855810000.0,13071589000.0,14209608000.0,21340088000.0,23894091000.0,616128000.0,792254000.0,835944000.0,815487000.0,1071442000.0,1087989000.0,1259875000.0,,,,,,,,616128000.0,792254000.0,835944000.0,815487000.0,1071442000.0,1087989000.0,1259875000.0,332519441.0,335106838.0,337223824.0,338839469.0,340783556.0,343122741.0,340522871.0,156358000.0,171242000.0,139464000.0,191205000.0,178042000.0,227803000.0,293514000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588750000.0,,,,,903446000.0,929866000.0,1.7705731677805867,,,,,2.6330111416310933,2.730700576056168,23.454603187621583,29.85345235703484,35.79876985247173,28.5708730788458,36.62868540030552,45.478366593440676,51.17119520878887,43.0,23894091000.0,2019,7184794000.0,2013,7,6,340522871.0,2019,332519441.0,2013,7,6,929866000.0,2019,588750000.0,2013,3,6,2.730700576056168,2019,1.7705731677805867,2013,3,6,0.07548936784891018,,,,,0.0578959038957844,0.05336401787987078,0.06224976320818845,0.2217416103914016,0.0748801281112772,12.04823860119268,0.0561600960834579,2.8840569827826354,3.0460259000458767,3.2170910072651537,3.3977631473423924,3.5885818521659734,3.790116953786968,4.0029702860791865,4.227777481964621,4.465209871571234,4.715976486991479,56.81920995288778,51.15477992288329,0.017517240474725915
384,wltw,1140536,,,,,,,,509000000.0,428000000.0,435000000.0,420000000.0,568000000.0,695000000.0,1044000000.0,,,,3.04,4.18,5.27,8.02,662000000.0,781000000.0,626000000.0,920000000.0,862000000.0,1288000000.0,1081000000.0,,,,,,,,,,,,,,,,,,218000000.0,300000000.0,268000000.0,,112000000.0,113000000.0,146000000.0,,,,,,,,,,,,481000000.0,483000000.0,563000000.0,839000000.0,985000000.0,942000000.0,1046000000.0,468000000.0,481000000.0,483000000.0,563000000.0,839000000.0,985000000.0,942000000.0,3655000000.0,3802000000.0,3829000000.0,,,8513000000.0,9039000000.0,1050000000.0,905000000.0,683000000.0,551000000.0,738000000.0,809000000.0,1329000000.0,,,,,,,,1050000000.0,905000000.0,683000000.0,551000000.0,738000000.0,809000000.0,1329000000.0,,,,138157894.7368421,135885167.46411484,131878557.87476282,130174563.59102245,112000000.0,113000000.0,146000000.0,218000000.0,300000000.0,268000000.0,104000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550000000.0,668000000.0,480000000.0,702000000.0,562000000.0,1020000000.0,977000000.0,,,,5.081142857142859,4.135845070422535,7.734388489208633,7.505306513409963,,,,,,,,,9039000000.0,2019,3655000000.0,2013,5,6,130174563.59102245,2019,138157894.7368421,2016,4,3,977000000.0,2019,550000000.0,2013,7,6,7.505306513409963,2019,5.081142857142859,2016,4,3,,,,,,,,0.0,0.16289053087593164,0.13885651171270694,inf,0.10414238378453022,8.286927024750037,9.149947359355952,10.102844688862248,11.154979017765243,12.316685123741735,13.599374072851665,15.015645306775973,16.57941040308662,18.306029724206102,20.212463297315395,inf,,
385,abc,1140859,,,217786.0,225959000.0,221602000.0,220336000.0,211840000.0,,276484000.0,-134887000.0,1427929000.0,364484000.0,1658405000.0,855365000.0,,1.17,-0.62,6.32,1.64,7.53,4.04,,1463153000.0,3920379000.0,3178497000.0,1504138000.0,1411388000.0,2344023000.0,,,1996390000.0,1000000000.0,0.0,1314430000.0,506948000.0,,,,,,,,,,,,,,,,264457000.0,231585000.0,464616000.0,466397000.0,336411000.0,310222000.0,,,,,,,,,899582000.0,979251000.0,1530682000.0,1797945000.0,1892424000.0,1770516000.0,,803561000.0,899582000.0,1192510000.0,1530682000.0,1797945000.0,1892424000.0,,119569127000.0,135961803000.0,146849686000.0,153143826000.0,167939635000.0,179589121000.0,,778884000.0,417370000.0,1525774000.0,1060342000.0,1443685000.0,1111923000.0,,,,,,,,,778884000.0,417370000.0,1525774000.0,1060342000.0,1443685000.0,1111923000.0,,236311111.11111116,217786.0,225959000.0,221602000.0,220336000.0,211840000.0,,264457000.0,231585000.0,464616000.0,466397000.0,336411000.0,310222000.0,,0.0,1996390000.0,1000000000.0,0.0,1314430000.0,506948000.0,,1198696000.0,3688794000.0,2713881000.0,1037741000.0,1074977000.0,2033801000.0,,5.0725333834869275,16937.700311314777,12.010501905212893,4.682904486421601,4.8788078207828045,9.60064671450151,50.82905085124667,67.69075009179494,95.51301308283728,77.41941442943755,81.51530769621708,85.81432293895706,81.26788804255634,103.0,179589121000.0,2019,119569127000.0,2014,6,5,211840000.0,2019,236311111.11111116,2014,6,5,2033801000.0,2019,1198696000.0,2014,6,5,9.60064671450151,2019,5.0725333834869275,2014,6,5,,0.07493687655415404,177.33395444895987,0.15513553019907733,0.057448160581977714,0.0568530713020166,0.11813579687802495,29.63274398074585,0.08475633047039266,0.13609622028450774,0.025309839699196243,0.1020721652133808,10.58060551209941,11.66059082598803,12.850812579263915,14.162522843980732,15.608122215549814,17.201277045006062,18.95704863742505,20.892035637902406,23.024530951178217,25.37469467838748,0.6422294547260351,67.95447038150716,-0.04073614468160025
386,ma,1141391,1215000000.0,1169000000.0,1137000000.0,1101000000.0,1072000000.0,1047000000.0,1022000000.0,3116000000.0,,,,,,,2.56,3.1,3.35,3.69,3.65,5.6,7.94,4135000000.0,3407000000.0,4043000000.0,4484000000.0,5555000000.0,6223000000.0,8183000000.0,,1530000000.0,1735000000.0,1972000000.0,0.0,991000000.0,2724000000.0,,,,,64000000.0,0.0,500000000.0,,,,,,,,155000000.0,175000000.0,177000000.0,215000000.0,300000000.0,330000000.0,422000000.0,,,,,,,,526000000.0,615000000.0,675000000.0,733000000.0,829000000.0,921000000.0,1828000000.0,472000000.0,526000000.0,615000000.0,675000000.0,733000000.0,829000000.0,921000000.0,8346000000.0,9473000000.0,,,,14950000000.0,16883000000.0,4503000000.0,5106000000.0,5078000000.0,5761000000.0,6622000000.0,7282000000.0,9664000000.0,,,,,,,,4503000000.0,5106000000.0,5078000000.0,5761000000.0,6622000000.0,7282000000.0,9664000000.0,1215000000.0,1169000000.0,1137000000.0,1101000000.0,1072000000.0,1047000000.0,1022000000.0,155000000.0,175000000.0,177000000.0,215000000.0,300000000.0,330000000.0,422000000.0,0.0,1530000000.0,1735000000.0,1972000000.0,-64000000.0,991000000.0,2224000000.0,3980000000.0,3232000000.0,3866000000.0,4269000000.0,5319000000.0,5893000000.0,8261000000.0,3.2757201646090537,2.7647562018819505,3.400175901495163,3.877384196185286,4.9617537313432845,5.628462273161413,8.08317025440313,58.62838755713569,74.51247324262347,89.63924762180874,93.46766804891921,125.16957067968364,189.4671998042984,254.52688191326493,306.0,16883000000.0,2019,8346000000.0,2013,4,6,1022000000.0,2019,1215000000.0,2013,7,6,8261000000.0,2019,3980000000.0,2013,7,6,8.08317025440313,2019,3.2757201646090537,2013,7,6,0.055872595189774485,0.037104609222666673,0.03793177644507492,0.0414836945986064,0.03964025525054093,0.029706789771396205,0.031757628874570634,0.039071049907518605,0.12459256174586895,0.16246304479354245,19.195798469077594,0.12184728359515686,9.068082592739326,10.17300382408114,11.412556706048573,12.803145739556284,14.363174269394118,16.113288037923652,18.076648415130986,20.279238921019388,22.750209096922784,25.522260276604648,489.92016474504754,344.48177262446836,0.011916044804757052
387,antm,1156039,,,,,,,,2489700000.0,2569700000.0,2560000000.0,2469800000.0,3842800000.0,3750000000.0,4807000000.0,8.2,8.99,9.38,9.21,14.35,14.19,18.47,3052300000.0,3554800000.0,4116000000.0,3204500000.0,4184800000.0,3827000000.0,6061000000.0,,,,,,,,,,,,,,,,,,,,,,646500000.0,714600000.0,638200000.0,583600000.0,799500000.0,1208000000.0,1077000000.0,39200000.0,88000000.0,35300000.0,0.0,9300000.0,0.0,,1801500000.0,1944300000.0,2019800000.0,1977900000.0,2174900000.0,2735000000.0,3133000000.0,1717300000.0,1801500000.0,1944300000.0,2019800000.0,1977900000.0,2175000000.0,2735000000.0,71023500000.0,73874100000.0,79156500000.0,84863000000.0,90039400000.0,92105000000.0,104213000000.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303621951.2195122,285839822.02447164,272921108.7420042,268165038.00217152,267790940.7665505,264270613.1078224,260259880.8879264,607300000.0,626600000.0,602900000.0,583600000.0,790200000.0,1208000000.0,1077000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2445000000.0,2928200000.0,3513100000.0,2620900000.0,3394600000.0,2619000000.0,4984000000.0,8.052777443065429,10.244198933727672,12.872217968750002,9.773458984533162,12.676306339127716,9.910296,19.15008945288121,70.55940319242931,98.98991073123993,137.09989829290478,126.23087268405493,178.84007597539528,244.271432580226,273.95604556870177,270.0,104213000000.0,2019,71023500000.0,2013,7,6,260259880.8879264,2019,303621951.2195122,2013,7,6,4984000000.0,2019,2445000000.0,2013,7,6,19.15008945288121,2019,8.052777443065429,2013,7,6,0.11412762975196837,0.1034873034843008,0.09388933273494753,0.07742526670947839,0.07088068079814347,0.04057083505556944,0.06990205094079159,0.0814690142107428,0.0659904271780638,0.15532503713126733,9.205954033761984,0.1164937778484505,21.380955719383113,23.871704025144485,26.65260901071363,29.75747212388932,33.224032470821136,37.09442552870668,41.41569529566373,46.24036610287589,51.62708103929533,57.64131474885097,530.6432940235286,629.5489500888729,0.08834496888999199
388,cme,1156375,334398000.0,336063000.0,337894000.0,338966000.0,340226000.0,343737000.0,358239000.0,976800000.0,1127100000.0,1247000000.0,1534100000.0,,1962200000.0,2116500000.0,2.92,3.35,3.69,4.53,11.94,5.71,5.91,1280500000.0,1291400000.0,1515300000.0,1716000000.0,1840400000.0,2440800000.0,2672800000.0,,,,,,,,,,,,,,,,,,,,,,125600000.0,140700000.0,114200000.0,91800000.0,81900000.0,116700000.0,245600000.0,192400000.0,7900000.0,0.0,0.0,,,,513400000.0,508900000.0,491700000.0,425200000.0,399700000.0,448700000.0,544000000.0,724000000.0,513400000.0,508900000.0,491700000.0,425200000.0,399700000.0,448700000.0,2936300000.0,3112500000.0,3326800000.0,3595200000.0,3644700000.0,4309400000.0,4868000000.0,1637000000.0,1768400000.0,1988700000.0,2202700000.0,2312000000.0,2607600000.0,2587800000.0,,,,,,,,1637000000.0,1768400000.0,1988700000.0,2202700000.0,2312000000.0,2607600000.0,2587800000.0,334398000.0,336063000.0,337894000.0,338966000.0,340226000.0,343737000.0,358239000.0,-66800000.0,132800000.0,114200000.0,91800000.0,81900000.0,116700000.0,245600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347300000.0,1158600000.0,1401100000.0,1624200000.0,1758500000.0,2324100000.0,2427200000.0,4.0290312741104914,3.4475678667392717,4.146566674755989,4.791631019040258,5.168623209278539,6.761273880903133,6.775365049589799,51.31778555067758,60.056988443647114,76.93510318937757,86.89342338319807,115.61616646816056,160.0924009041957,188.58215848763152,168.0,4868000000.0,2019,2936300000.0,2013,7,6,358239000.0,2019,334398000.0,2013,7,6,2427200000.0,2019,1347300000.0,2013,7,6,6.775365049589799,2019,4.0290312741104914,2013,7,6,0.07851140166856428,0.05740494080841576,0.053896940445366234,0.055143770753619314,0.044705021513595344,0.042233571629357286,0.035927921834844063,0.05254622409339461,0.08790679850545248,0.09049081053785613,14.273147365773893,0.0678681079033921,7.235196255860231,7.72623533605517,8.250600309529561,8.810552941604476,9.408508499333836,10.047046169376607,10.72892018291022,11.45707169557085,12.234641473662753,13.06498344135661,186.47843398987857,117.44219029513887,-0.0351684731287768
389,aap,1158449,73414000.0,73414000.0,73733000.0,73856000.0,74110000.0,73991000.0,71165000.0,391758000.0,494101000.0,474027000.0,460303000.0,475505000.0,423847000.0,486896000.0,5.32,6.71,6.4,6.2,6.42,5.73,6.84,545250000.0,708991000.0,696580000.0,500874000.0,600805000.0,811028000.0,866909000.0,,,,,,,,,,,,,,,,,,,,,,195757000.0,228446000.0,234747000.0,259559000.0,189758000.0,193715000.0,270129000.0,745000.0,992000.0,270000.0,2212000.0,11099000.0,1888000.0,8709000.0,1283970000.0,1432030000.0,1434577000.0,1446340000.0,1394138000.0,1368985000.0,1433213000.0,1291759000.0,1283970000.0,1432030000.0,1434577000.0,1446340000.0,1394138000.0,1368985000.0,,,,,,,,660318000.0,851710000.0,825780000.0,787598000.0,570212000.0,604275000.0,677180000.0,207795000.0,284693000.0,269476000.0,258387000.0,249260000.0,238184000.0,238371000.0,868113000.0,1136403000.0,1095256000.0,1045985000.0,819472000.0,842459000.0,915551000.0,73414000.0,73414000.0,73733000.0,73856000.0,74110000.0,73991000.0,71165000.0,195012000.0,227454000.0,234477000.0,257347000.0,178659000.0,191827000.0,261420000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350238000.0,481537000.0,462103000.0,243527000.0,422146000.0,619201000.0,605489000.0,4.7707249298498935,6.559198517993843,6.267248043616834,3.2973218154246102,5.696208338955606,8.368598883648012,8.508241410805871,83.69620020427399,128.9108223385281,161.3703730144198,153.55696432931083,121.23493231055271,138.04353180539562,157.39911441878968,147.0,,0,,0,0,0,71165000.0,2019,73414000.0,2013,7,6,605489000.0,2019,350238000.0,2013,7,6,8.508241410805871,2019,4.7707249298498935,2013,7,6,0.057000496058437225,0.050881674625959376,0.03883766224582503,0.021472955198263317,0.046984876639055866,0.060622897532392125,0.05405520508945248,0.04712225248419792,-1.0,0.1012246002610393,15.916047312286413,0.07591845019577947,9.154173912605806,9.849144608873477,10.596876403333264,11.401374836790554,12.266949544500847,13.198237342549175,14.200227066911573,15.278286298259658,16.438190115670945,17.686152033276265,281.4936325339156,264.56324469668715,0.060525748838537334
390,cop,1163165,1239803.0,1245863.0,1241919.0,1245440.0,1221038.0,1175538.0,1123536.0,10382000000.0,8202000000.0,5322000000.0,4545000000.0,-855000000.0,6257000000.0,7189000000.0,7.38,5.51,-3.58,-2.91,-0.7,,,23087000000.0,17498000000.0,7572000000.0,5903000000.0,7077000000.0,12934000000.0,11104000000.0,522000000.0,2994000000.0,4743000000.0,4594000000.0,0.0,0.0,0.0,2924000000.0,2014000000.0,103000000.0,2492000000.0,7876000000.0,4995000000.0,80000000.0,,17085000000.0,10050000000.0,4869000000.0,4591000000.0,6750000000.0,6636000000.0,,,,,,,,,,,,,,,72827000000.0,75444000000.0,66446000000.0,58331000000.0,45683000000.0,45698000000.0,42269000000.0,67263000000.0,72827000000.0,75444000000.0,66446000000.0,58331000000.0,45683000000.0,45698000000.0,58248000000.0,55517000000.0,30935000000.0,24360000000.0,32584000000.0,38727000000.0,36670000000.0,,,,,,,,7434000000.0,8329000000.0,9113000000.0,9062000000.0,6845000000.0,5956000000.0,6090000000.0,7434000000.0,8329000000.0,9113000000.0,9062000000.0,6845000000.0,5956000000.0,6090000000.0,1239803.0,1245863.0,1241919.0,1245440.0,1221038.0,1175538.0,1123536.0,5564000000.0,17085000000.0,10050000000.0,4869000000.0,4591000000.0,6750000000.0,6636000000.0,-2402000000.0,980000000.0,4640000000.0,2102000000.0,-7876000000.0,-4995000000.0,-80000000.0,20447000000.0,2427000000.0,-2375000000.0,3526000000.0,10362000000.0,11179000000.0,4548000000.0,16492.136250678534,1948.047257202437,-1912.3630446107998,2831.1279547790336,8486.22237800953,9509.688329939145,4047.934378604691,51.94116333552769,61.97518438006204,50.56273065294538,38.45362537626236,44.28481203056427,62.286300005665815,58.90493544924307,40.0,36670000000.0,2019,58248000000.0,2013,7,6,1123536.0,2019,1239803.0,2013,7,6,4548000000.0,2019,20447000000.0,2013,7,6,4047.934378604691,2019,16492.136250678534,2013,7,6,317.5157272497578,31.43269804985269,-37.821593492190104,73.62447433959518,191.62828041705475,152.677046622999,68.71978294743565,113.96805944778644,-0.07422599497255811,-0.20872746517658924,0.006580791176352411,-0.15654559888244193,3414.2480670691943,2879.762558676628,2428.948404289362,2048.707221685332,1727.991122731818,1457.4817175602225,1229.3193692245472,1036.874832351505,874.5566407549071,737.6486476713135,4.8543117118436685,17800.392893726672,0.8400810792509936
391,nem,1164727,,,,,,,,336000000.0,508000000.0,220000000.0,-627000000.0,-98000000.0,341000000.0,2805000000.0,-4.94,1.02,0.43,-1.18,-0.18,0.64,3.81,1543000000.0,1438000000.0,2145000000.0,2786000000.0,2335000000.0,1827000000.0,2866000000.0,,,,,,,,,,,,,,,1900000000.0,1110000000.0,1401000000.0,1133000000.0,866000000.0,1032000000.0,1463000000.0,,,,,,,,,,,,,,,14277000000.0,13650000000.0,14303000000.0,12485000000.0,12267000000.0,12258000000.0,25276000000.0,18010000000.0,14277000000.0,13650000000.0,13210000000.0,12485000000.0,12338000000.0,12258000000.0,,,,,,,,,,,,,,,,,1239000000.0,1220000000.0,1249000000.0,1215000000.0,1960000000.0,0.0,0.0,1239000000.0,1220000000.0,1249000000.0,1215000000.0,1960000000.0,-68016194.3319838,498039215.6862745,511627906.9767441,531355932.2033898,544444444.4444443,532812500.0,736220472.4409449,1900000000.0,1110000000.0,1401000000.0,1133000000.0,866000000.0,1032000000.0,1463000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-357000000.0,328000000.0,744000000.0,1653000000.0,1469000000.0,795000000.0,1403000000.0,5.24875,0.6585826771653543,1.4541818181818182,3.1109090909090904,2.6981632653061225,1.4920821114369502,1.9056791443850267,,,,,,,,,,0,,0,0,0,736220472.4409449,2019,-68016194.3319838,2013,7,6,1403000000.0,2019,-357000000.0,2013,7,6,1.9056791443850267,2019,5.24875,2013,7,6,,,,,,,,0.0,-1.0,-0.1553716607787664,inf,-0.1165287455840748,1.683612744204107,1.4874234630726404,1.3140958727684653,1.1609659291375458,1.025680025749298,0.9061588189780908,0.8005652685026271,0.707276402005838,0.6248583700988799,0.5520444080635478,inf,,
392,cmcsa,1166691,,,,,,,,6816000000.0,14043000000.0,14196000000.0,15520000000.0,22714000000.0,11731000000.0,13057000000.0,2.56,3.2,3.24,3.57,4.75,2.53,2.83,14160000000.0,18728000000.0,21087000000.0,22314000000.0,21403000000.0,24297000000.0,25697000000.0,,,,,,,,,,,,,,,,,,,,,,6596000000.0,7420000000.0,8499000000.0,9135000000.0,9550000000.0,9774000000.0,9953000000.0,,,,,,,,29840000000.0,30953000000.0,33665000000.0,36253000000.0,38470000000.0,44437000000.0,48322000000.0,27232000000.0,29840000000.0,30953000000.0,33665000000.0,36253000000.0,38470000000.0,44437000000.0,64657000000.0,68775000000.0,74510000000.0,80403000000.0,84526000000.0,94507000000.0,108942000000.0,13563000000.0,15656000000.0,16712000000.0,17571000000.0,17987000000.0,19009000000.0,21125000000.0,,,,,,,,13563000000.0,15656000000.0,16712000000.0,17571000000.0,17987000000.0,19009000000.0,21125000000.0,2662500000.0,4388437500.0,4381481481.4814825,4347338935.574229,4781894736.842105,4636758893.280633,4613780918.727915,6596000000.0,7420000000.0,8499000000.0,9135000000.0,9550000000.0,9774000000.0,9953000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7564000000.0,11308000000.0,12588000000.0,13179000000.0,11853000000.0,14523000000.0,15744000000.0,2.8409389671361502,2.5767713451541687,2.8730008453085376,3.0315096649484534,2.478724575151889,3.132144744693546,3.412385693497741,18.962194866604275,23.75235291132851,26.731889732300292,29.180936328948487,35.98499459194472,34.17730155124132,41.198484063623425,43.0,108942000000.0,2019,64657000000.0,2013,7,6,4613780918.727915,2019,2662500000.0,2013,7,6,15744000000.0,2019,7564000000.0,2013,7,6,3.412385693497741,2019,2.8409389671361502,2013,7,6,0.14982120936535348,0.10848488799293636,0.1074746631861598,0.10388664814504572,0.06888217167348844,0.0916440035500634,0.08282794309198231,0.10186021814357564,0.09084563709887973,0.03101749511346852,7.363031551167975,0.023263121335101392,3.4917684359277428,3.572997868726808,3.6561169516770566,3.741169643939241,3.8282009273013977,3.9172568299683577,4.008384450904666,4.101631984743794,4.197048747276821,4.294685201534058,31.62190264122946,27.431163683229407,-0.04395666627159744
393,kmx,1170010,231823000.0,,,,192215000.0,184470000.0,,434284000.0,492586000.0,,,626970000.0,664112000.0,,1.87,,,,3.26,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418144000.0,296816000.0,,,,,,1229000.0,97000.0,,1428970000.0,,,,2518393000.0,2667061000.0,,,,,,,,,,,,,,17120209000.0,,,,,,,,,,,,,168875000.0,179942000.0,,0.0,0.0,0.0,0.0,168875000.0,179942000.0,0.0,231823000.0,,,,192215000.0,184470000.0,,1428970000.0,,,,416915000.0,296719000.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,45.79507929181296,49.75063490489173,64.01115078396268,52.88690482245551,65.84824701134427,68.62055776223718,80.12884466771584,97.0,17120209000.0,2018,17120209000.0,2018,1,0,184470000.0,2018,231823000.0,2013,3,5,,0,,0,0,0,,0,,0,0,0,,,,,,,,,0.0,-1.0,0.0,-0.75,,,,,,,,,,,,,
